"driverId","driverExpYears","qualiResultPosition","meanPace","maxPace","grid_penalty","is_top_5"
153,2,6,120251,125419,0,"FALSE"
155,2,12,125975.5,127194,0,"FALSE"
808,1,10,120353.666666667,125292,0,"FALSE"
811,1,7,120206.666666667,125047,0,"FALSE"
813,0,16,126863.5,128106,1,"FALSE"
814,0,18,127758,127758,1,"FALSE"
815,0,9,120761,126284,0,"FALSE"
816,0,21,131601,131601,1,"FALSE"
817,0,23,133077,133077,0,"FALSE"
1,4,2,83291,83976,0,"TRUE"
3,5,9,84120.6666666667,84550,0,"FALSE"
4,10,4,83439,84134,0,"TRUE"
5,4,20,87184,87184,0,"FALSE"
10,7,21,87591,87591,0,"FALSE"
13,9,6,83797.3333333333,84523,0,"FALSE"
15,14,19,86647,86647,0,"FALSE"
16,4,12,84402,84595,0,"FALSE"
17,9,5,83502.3333333333,84148,0,"FALSE"
18,11,3,83273.6666666667,84013,0,"TRUE"
20,4,1,83063.6666666667,84002,0,"TRUE"
22,18,13,84811.5,84975,0,"FALSE"
24,6,24,88231,88231,0,"FALSE"
30,20,8,84185.3333333333,85108,0,"TRUE"
67,2,16,85048,85164,0,"FALSE"
153,2,18,85334,85334,0,"FALSE"
155,2,17,84972,85065,0,"FALSE"
808,1,7,83919,84486,0,"FALSE"
811,1,10,84535.5,84914,0,"FALSE"
813,0,14,84762,84798,0,"FALSE"
814,0,11,84368.5,84574,0,"FALSE"
815,0,15,84979,85113,0,"FALSE"
816,0,22,87609,87609,0,"FALSE"
817,0,23,88054,88054,0,"FALSE"
1,4,4,106217.333333333,107014,0,"TRUE"
3,5,7,106702,107688,0,"FALSE"
4,10,5,105902.333333333,107054,0,"TRUE"
5,4,19,110948,110948,0,"FALSE"
10,7,21,112154,112154,0,"FALSE"
13,9,6,106566.666666667,107945,0,"FALSE"
15,14,20,111012,111012,0,"FALSE"
16,4,9,107522.5,107952,0,"FALSE"
17,9,2,105905,107332,0,"TRUE"
18,11,3,105744,106956,0,"TRUE"
20,4,1,105236.333333333,106397,0,"TRUE"
22,18,12,108071.5,108082,0,"FALSE"
24,6,24,112810,112810,0,"FALSE"
30,20,8,107431,108819,0,"FALSE"
67,2,14,108693.5,108753,0,"FALSE"
153,2,16,109725,109862,0,"FALSE"
155,2,17,108054,108054,0,"FALSE"
808,1,18,109835,109835,0,"FALSE"
811,1,15,108761.5,108861,0,"FALSE"
813,0,13,108990,109710,0,"FALSE"
814,0,10,107754,108022,0,"FALSE"
815,0,11,107666.5,107717,0,"FALSE"
816,0,22,112363,112363,0,"FALSE"
817,0,23,112404,112404,0,"FALSE"
1,4,3,91533,92843,0,"TRUE"
4,10,5,91771.6666666667,92817,0,"TRUE"
5,4,18,95454,95454,0,"FALSE"
10,7,21,96507,96507,0,"FALSE"
13,9,4,91982.6666666667,93235,0,"FALSE"
15,14,19,95514,95514,0,"FALSE"
16,4,11,92612,92761,0,"FALSE"
17,9,6,91955.6666666667,93135,0,"TRUE"
18,11,2,91618.6666666667,92947,0,"TRUE"
20,4,1,91647,93051,0,"TRUE"
22,18,13,93500,93921,0,"FALSE"
30,20,7,92932,93748,1,"FALSE"
67,2,15,93145.5,93227,0,"FALSE"
153,2,16,94269,95111,0,"FALSE"
155,2,10,92503,92626,1,"FALSE"
808,1,9,92561,92877,1,"FALSE"
811,1,8,92828,93359,1,"FALSE"
813,0,14,93502.5,93781,0,"FALSE"
814,0,12,93122.5,93499,0,"FALSE"
815,0,17,94704,94704,0,"FALSE"
816,0,20,96439,96439,0,"FALSE"
817,0,22,97846,97846,0,"FALSE"
1,4,1,96623.6666666667,97525,0,"TRUE"
3,5,7,98024,98426,0,"FALSE"
4,10,6,97575,98393,0,"TRUE"
5,4,19,100522,100522,0,"FALSE"
10,7,21,102091,102091,0,"FALSE"
13,9,5,97604.6666666667,98670,0,"FALSE"
15,14,20,101101,101101,0,"FALSE"
16,4,10,98504,98789,0,"FALSE"
17,9,4,97610.3333333333,99071,0,"TRUE"
18,11,3,97119,97929,0,"TRUE"
20,4,2,97473.3333333333,99093,0,"TRUE"
22,18,18,99538,99538,0,"FALSE"
24,6,23,103758,103758,0,"FALSE"
30,20,12,98428,98502,0,"FALSE"
67,2,13,98930,99352,0,"FALSE"
153,2,11,98853.5,99392,0,"FALSE"
155,2,14,99119.5,99464,0,"FALSE"
808,1,8,98229.3333333333,98378,0,"FALSE"
811,1,15,99053.5,99316,0,"FALSE"
813,0,16,99312.5,99436,0,"FALSE"
814,0,9,98401.5,98549,0,"FALSE"
815,0,17,99270,99443,0,"FALSE"
816,0,22,103483,103483,0,"FALSE"
1,4,2,85352,86563,1,"FALSE"
3,5,7,85790,86364,0,"FALSE"
4,10,4,85483.6666666667,86774,1,"TRUE"
5,4,19,88565,88565,1,"FALSE"
10,7,24,94046,94046,1,"FALSE"
13,9,6,85885.3333333333,87012,0,"FALSE"
15,14,20,88752,88752,1,"FALSE"
16,4,8,86205.5,86271,0,"FALSE"
17,9,3,85421,86473,1,"TRUE"
18,11,5,85491.3333333333,86225,1,"TRUE"
20,4,1,85017.6666666667,86218,0,"TRUE"
22,18,16,87363,87479,1,"FALSE"
30,20,12,86563.5,86790,1,"TRUE"
39,6,22,90238,90238,1,"FALSE"
67,2,9,86384.5,86608,0,"FALSE"
153,2,10,86438,86557,0,"FALSE"
155,2,18,87876,87876,1,"FALSE"
808,1,11,86254,86319,1,"FALSE"
811,1,15,86708.5,86766,1,"FALSE"
813,0,14,86683,86829,1,"FALSE"
814,0,13,86683.5,86864,1,"FALSE"
815,0,17,87405.5,87562,1,"FALSE"
816,0,23,90866,90866,1,"FALSE"
817,0,21,90216,90216,1,"FALSE"
1,4,2,98946,99782,0,"TRUE"
3,5,7,100104.333333333,101120,0,"FALSE"
4,10,5,99832,101380,0,"TRUE"
5,4,18,102979,102979,1,"FALSE"
10,7,20,104515,104515,1,"FALSE"
13,9,6,100303.333333333,101592,0,"TRUE"
15,14,19,103884,103884,1,"FALSE"
16,4,9,100522.666666667,100768,0,"FALSE"
17,9,4,99282,100167,0,"TRUE"
18,11,3,99318.3333333333,100227,0,"TRUE"
20,4,1,99158.3333333333,100478,0,"FALSE"
24,6,23,105159,105159,1,"FALSE"
30,20,8,101273.666666667,102605,0,"FALSE"
67,2,13,101373,101737,0,"FALSE"
153,2,15,101274,101386,0,"FALSE"
155,2,16,101426.5,101613,0,"FALSE"
808,1,12,100937,100955,0,"FALSE"
811,1,14,101235,101391,0,"FALSE"
813,0,17,102009,102258,1,"FALSE"
814,0,10,100739,101064,0,"FALSE"
815,0,11,101092.5,101311,0,"FALSE"
816,0,22,104699,104699,1,"FALSE"
817,0,21,104641,104641,1,"FALSE"
1,4,4,72884,73361,0,"FALSE"
3,5,6,73234,74083,0,"FALSE"
4,10,5,73143.3333333333,73969,0,"TRUE"
5,4,19,75068,75068,0,"FALSE"
10,7,24,77060,77060,0,"FALSE"
13,9,7,73542.6666666667,74269,0,"TRUE"
15,14,20,75358,75358,0,"FALSE"
16,4,8,73346.3333333333,73480,0,"FALSE"
17,9,2,72741.3333333333,73467,0,"TRUE"
18,11,3,72794.6666666667,73281,0,"TRUE"
20,4,1,72676,73664,0,"TRUE"
22,18,12,73959,74117,0,"FALSE"
24,6,21,76631,76631,0,"FALSE"
30,20,10,73632.5,73694,0,"FALSE"
67,2,14,74209.5,74500,0,"FALSE"
153,2,13,74014.5,74225,0,"FALSE"
155,2,16,74350,74571,0,"FALSE"
808,1,15,73956,74053,0,"FALSE"
811,1,9,73838,74453,0,"FALSE"
813,0,18,74625,74625,0,"FALSE"
814,0,11,73658.5,73733,0,"FALSE"
815,0,17,74306,74430,0,"FALSE"
816,0,23,77019,77019,0,"FALSE"
817,0,22,76890,76890,0,"FALSE"
1,5,1,85782.6666666667,86800,0,"TRUE"
3,6,7,85972.6666666667,86763,0,"FALSE"
4,11,12,86591,86688,0,"TRUE"
5,5,19,88679,88679,1,"FALSE"
8,11,18,87758,87758,1,"FALSE"
10,8,21,90923,90923,1,"FALSE"
13,10,16,87565,87633,0,"FALSE"
17,10,5,86455,87117,0,"TRUE"
18,12,2,85856.3333333333,86832,0,"TRUE"
20,5,6,86141,86773,0,"TRUE"
30,21,4,85831,86586,0,"FALSE"
154,3,3,85881.6666666667,86498,0,"FALSE"
155,3,13,86386,86590,0,"FALSE"
807,2,9,86743,87464,0,"FALSE"
808,2,20,89018,89018,1,"FALSE"
811,2,14,86833.5,87004,0,"FALSE"
813,1,8,86305.6666666667,86803,0,"FALSE"
814,1,15,87277.5,87469,0,"FALSE"
815,1,17,86596,86596,1,"FALSE"
817,1,10,86671.5,87024,0,"FALSE"
818,0,11,86461,86493,0,"FALSE"
819,0,22,91670,91670,1,"FALSE"
1,5,1,97046,97813,0,"TRUE"
3,6,8,97118.6666666667,97696,1,"FALSE"
4,11,9,97698.6666666667,98151,1,"TRUE"
5,5,19,99306,99306,1,"FALSE"
8,11,5,97045.6666666667,97961,1,"TRUE"
10,8,21,100903,100903,1,"FALSE"
13,10,12,98056,98381,0,"FALSE"
17,10,4,97002.6666666667,97375,0,"TRUE"
18,12,2,96957,97575,0,"FALSE"
20,5,6,97385,98102,1,"FALSE"
30,21,3,96975,97517,0,"FALSE"
37,13,23,102914,102914,1,"FALSE"
39,7,24,103655,103655,1,"FALSE"
154,3,7,97351.3333333333,98058,1,"FALSE"
155,3,17,98220.5,98372,0,"FALSE"
807,2,16,98096.5,98303,0,"FALSE"
808,2,20,99567,99567,1,"FALSE"
811,2,13,98139,98437,0,"FALSE"
813,1,11,97689,97789,0,"FALSE"
814,1,14,98101,98325,0,"FALSE"
815,1,10,97702.6666666667,97933,1,"TRUE"
817,1,15,98151,98419,0,"FALSE"
818,0,18,99077,99077,0,"FALSE"
819,0,22,101250,101250,1,"FALSE"
1,5,2,96097,96763,1,"TRUE"
3,6,1,95907,96875,0,"TRUE"
4,11,9,96298.6666666667,96622,0,"FALSE"
5,5,19,98463,98463,1,"FALSE"
8,11,5,96223,96850,1,"FALSE"
10,8,21,99282,99282,1,"FALSE"
13,10,12,96405.5,96556,0,"FALSE"
17,10,7,96224,96682,1,"TRUE"
18,12,6,96293,96746,1,"TRUE"
20,5,11,96471,96911,0,"TRUE"
30,21,3,96094,96797,1,"FALSE"
37,13,23,100411,100411,1,"FALSE"
39,7,24,101000,101000,1,"FALSE"
154,3,10,96123,96343,0,"FALSE"
155,3,4,96166.6666666667,96863,1,"FALSE"
807,2,16,96833,96921,0,"FALSE"
808,2,20,98677,98677,1,"FALSE"
811,2,14,96481.5,96674,0,"FALSE"
813,1,13,96405.5,96528,0,"FALSE"
814,1,15,96478,96639,0,"FALSE"
815,1,8,96184.3333333333,96524,0,"FALSE"
817,1,17,96944.5,96956,0,"FALSE"
818,0,18,97714,97714,1,"FALSE"
819,0,22,99717,99717,1,"FALSE"
1,5,2,93514,94813,0,"FALSE"
3,6,5,93542.6666666667,94588,0,"TRUE"
4,11,9,94081.5,94760,0,"FALSE"
5,5,16,95492,96132,0,"FALSE"
8,11,11,94170.5,94552,0,"TRUE"
10,8,23,97905,97905,0,"FALSE"
13,10,14,94142,94372,0,"FALSE"
17,10,3,93321,94015,0,"TRUE"
18,12,4,93639.6666666667,94792,0,"FALSE"
20,5,1,93419,94308,0,"TRUE"
30,21,18,94865,94865,1,"FALSE"
37,13,22,97883,97883,1,"FALSE"
39,7,24,98314,98314,0,"FALSE"
154,3,7,93431.6666666667,94041,0,"TRUE"
155,3,12,93968.5,94131,0,"FALSE"
807,2,13,94204,94601,0,"FALSE"
808,2,20,95823,95823,1,"FALSE"
811,2,15,94241.5,94466,0,"FALSE"
813,1,17,94639,94639,1,"FALSE"
814,1,10,95067,96624,0,"FALSE"
815,1,8,93622.6666666667,93814,0,"FALSE"
817,1,6,93485.3333333333,93988,0,"FALSE"
818,0,19,95014,95014,1,"FALSE"
819,0,21,97683,97683,1,"FALSE"
1,5,1,82251.6666666667,82583,1,"FALSE"
3,6,7,83085.6666666667,83370,1,"FALSE"
4,11,3,82813.3333333333,83276,1,"TRUE"
5,5,20,85507,85507,1,"FALSE"
8,11,5,82916.3333333333,83406,1,"TRUE"
10,8,22,87032,87032,1,"FALSE"
13,10,17,83665,83886,1,"FALSE"
17,10,12,83284.5,83592,1,"FALSE"
18,12,11,83227,83510,1,"FALSE"
20,5,8,83367,83850,1,"FALSE"
30,21,9,83330.5,83757,1,"FALSE"
37,13,23,87555,87555,1,"FALSE"
39,7,24,91122,91122,1,"FALSE"
154,3,4,82779.6666666667,83248,1,"TRUE"
155,3,10,83141.5,83386,1,"TRUE"
807,2,14,83448.5,83720,1,"FALSE"
808,2,19,85277,85277,1,"FALSE"
811,2,18,84981,84981,1,"FALSE"
813,1,2,82590,83380,1,"TRUE"
814,1,13,83488.5,83852,1,"FALSE"
815,1,6,83189,84261,1,"FALSE"
817,1,16,83674,83906,1,"FALSE"
818,0,15,83813.5,84362,1,"FALSE"
819,0,21,86582,86582,1,"FALSE"
1,5,4,75270.6666666667,76063,1,"TRUE"
3,6,3,75123.3333333333,75900,1,"TRUE"
4,11,6,75409.6666666667,76153,1,"TRUE"
5,5,18,76538,76538,1,"FALSE"
8,11,8,75470,75889,0,"FALSE"
10,8,20,77947,77947,1,"FALSE"
13,10,7,75314.3333333333,75983,0,"FALSE"
17,10,2,75143,76013,1,"TRUE"
18,12,13,75967.5,76399,1,"FALSE"
20,5,10,75495.5,75757,1,"TRUE"
30,21,1,75078.6666666667,75873,1,"FALSE"
37,13,21,78096,78096,1,"FALSE"
39,7,23,79310,79310,1,"FALSE"
154,3,5,75192,75718,1,"FALSE"
155,3,12,75578,75648,1,"FALSE"
807,2,11,75419.5,75421,1,"FALSE"
808,2,19,77404,77404,1,"FALSE"
811,2,14,75816,75923,1,"FALSE"
813,1,9,75429.3333333333,76017,1,"FALSE"
814,1,15,75890,76062,1,"FALSE"
817,1,16,76119,76360,1,"FALSE"
818,0,17,76688,76885,1,"FALSE"
819,0,22,78476,78476,1,"FALSE"
1,5,2,74449.6666666667,74891,0,"TRUE"
3,6,5,74692.3333333333,75098,0,"FALSE"
4,11,3,74460.3333333333,74916,0,"TRUE"
5,5,18,76263,76263,1,"FALSE"
8,11,12,74864.5,74995,0,"FALSE"
10,8,22,77901,77901,1,"FALSE"
13,10,6,74766.6666666667,75194,0,"FALSE"
17,10,4,74593.6666666667,74956,0,"FALSE"
18,12,10,74887,75182,0,"FALSE"
20,5,1,74210.6666666667,74661,0,"TRUE"
30,21,9,74728,74892,0,"FALSE"
37,13,21,77492,77492,1,"FALSE"
39,7,24,78330,78330,0,"FALSE"
154,3,7,74811.6666666667,75163,0,"TRUE"
155,3,11,74894.5,75101,0,"FALSE"
807,2,13,74927,75106,0,"FALSE"
808,2,19,76482,76482,1,"FALSE"
811,2,16,75082.5,75170,0,"FALSE"
813,1,17,75105,75231,1,"FALSE"
814,1,8,74787.6666666667,75019,0,"FALSE"
815,1,15,75241,75326,0,"TRUE"
817,1,14,75315,75552,0,"FALSE"
818,0,20,76602,76602,1,"FALSE"
819,0,23,78255,78255,0,"FALSE"
1,5,2,98731.6666666667,99169,0,"FALSE"
3,6,6,98729.3333333333,99061,0,"FALSE"
4,11,11,99058,99409,0,"TRUE"
5,5,16,100191,100295,0,"FALSE"
8,11,5,98836,99464,0,"TRUE"
13,10,13,99084,99388,0,"FALSE"
17,10,19,100395,100395,0,"TRUE"
18,12,9,98995.3333333333,99622,0,"FALSE"
20,5,1,98747.3333333333,99626,0,"FALSE"
30,21,12,99108.5,99447,0,"TRUE"
37,13,21,102171,102171,0,"FALSE"
39,7,22,102527,102527,0,"FALSE"
154,3,4,98841.3333333333,99530,0,"FALSE"
155,3,7,99031.6666666667,99651,0,"FALSE"
807,2,8,98816.6666666667,99009,0,"TRUE"
808,2,20,100457,100457,0,"FALSE"
811,2,14,99328,99449,0,"FALSE"
813,1,3,98623.3333333333,98825,0,"FALSE"
814,1,10,98789.6666666667,98992,0,"FALSE"
815,1,15,99355.5,99358,0,"FALSE"
817,1,17,100141,100358,0,"FALSE"
818,0,18,100203,100203,0,"FALSE"
819,0,23,102675,102675,0,"FALSE"
1,5,8,111957.666666667,114897,0,"FALSE"
3,6,13,112416,117108,1,"FALSE"
4,11,1,111727.333333333,116921,0,"TRUE"
5,5,20,109477,109477,1,"FALSE"
8,11,6,112356,116469,0,"TRUE"
10,8,21,111618,111618,1,"FALSE"
13,10,5,112284.666666667,116388,0,"TRUE"
17,10,2,111655.666666667,115898,0,"TRUE"
18,12,18,108044,108044,1,"FALSE"
20,5,4,111803,116931,0,"TRUE"
30,21,3,111463.333333333,115799,0,"FALSE"
37,13,22,112742,112742,1,"FALSE"
39,7,23,113040,113040,1,"FALSE"
154,3,10,111715.5,116388,1,"FALSE"
155,3,12,111860,117071,1,"FALSE"
807,2,9,112090.666666667,115556,1,"FALSE"
808,2,19,109027,109027,1,"FALSE"
811,2,15,112265.5,117426,1,"FALSE"
813,1,7,112263.333333333,116802,0,"FALSE"
814,1,11,112295.5,117009,1,"FALSE"
815,1,17,112194.5,117895,1,"FALSE"
817,1,14,112199,117132,1,"FALSE"
818,0,16,112712,117719,1,"FALSE"
819,0,24,114143,114143,0,"FALSE"
1,5,8,92590.6666666667,104186,1,"FALSE"
3,6,17,88769.5,101551,1,"FALSE"
4,11,1,91738.3333333333,100621,0,"TRUE"
5,5,19,77620,77620,1,"FALSE"
8,11,10,93744.3333333333,105811,0,"TRUE"
10,8,22,79291,79291,0,"FALSE"
13,10,14,88238.5,100212,1,"FALSE"
17,10,3,92459.3333333333,101496,1,"FALSE"
18,12,7,93093,104113,1,"TRUE"
20,5,2,91909.3333333333,101026,0,"TRUE"
30,21,4,92385,102459,1,"FALSE"
37,13,23,79912,79912,0,"FALSE"
39,7,24,80230,80230,0,"FALSE"
154,3,15,88629.5,100574,1,"FALSE"
155,3,13,88233,99985,1,"TRUE"
807,2,5,93079.6666666667,103501,1,"FALSE"
808,2,20,78531,78531,1,"FALSE"
811,2,16,88589,100752,1,"FALSE"
813,1,6,92954,103950,1,"FALSE"
814,1,9,93648,104889,0,"FALSE"
815,1,12,87829.5,99933,1,"FALSE"
817,1,11,88152.5,99789,0,"FALSE"
818,0,18,76741,76741,1,"FALSE"
819,0,21,79220,79220,1,"FALSE"
1,5,1,81269,81794,0,"TRUE"
3,6,13,81987,82079,0,"FALSE"
4,11,6,81845.6666666667,82095,0,"TRUE"
5,5,19,83576,83576,0,"FALSE"
8,11,5,81849,82234,0,"TRUE"
10,8,22,85476,85476,0,"FALSE"
13,10,7,81879,82203,0,"FALSE"
17,10,11,82272,82829,0,"FALSE"
18,12,4,81743,82028,0,"FALSE"
20,5,3,81923.6666666667,82948,0,"TRUE"
30,21,17,82579.5,82723,0,"FALSE"
37,13,23,85916,85916,0,"FALSE"
39,7,24,86178,86178,0,"FALSE"
154,3,2,81926,82755,0,"TRUE"
155,3,15,82550.5,82801,0,"FALSE"
807,2,10,82225.3333333333,82847,0,"FALSE"
808,2,20,84167,84167,0,"FALSE"
811,2,9,82103.6666666667,82343,0,"FALSE"
813,1,8,81972.6666666667,82475,0,"FALSE"
814,1,12,81862.5,81912,0,"FALSE"
815,1,14,82002.5,82110,0,"FALSE"
817,1,18,83250,83250,0,"FALSE"
818,0,16,82589.5,82799,0,"FALSE"
819,0,21,85244,85244,0,"FALSE"
1,5,8,108854,109605,1,"FALSE"
3,6,18,110181,110181,1,"FALSE"
4,11,6,108770.666666667,109401,1,"FALSE"
5,5,19,111739,111739,1,"FALSE"
8,11,4,108721.666666667,109546,1,"TRUE"
10,8,21,112336,112336,1,"FALSE"
13,10,14,109367.5,109588,0,"TRUE"
17,10,7,108932.333333333,109859,1,"FALSE"
18,12,1,108159,109250,0,"TRUE"
20,5,11,109257,109722,1,"TRUE"
30,21,13,109411.5,109742,0,"FALSE"
37,13,22,113030,113030,1,"FALSE"
39,7,24,114989,114989,0,"FALSE"
154,3,9,109126,110126,1,"FALSE"
155,3,2,108708.666666667,109686,0,"FALSE"
807,2,12,109108.5,109362,1,"TRUE"
808,2,20,111967,111967,1,"FALSE"
811,2,17,110023,110088,0,"FALSE"
813,1,3,108555.333333333,108993,1,"FALSE"
814,1,10,109217.333333333,110033,1,"FALSE"
815,1,5,108613.666666667,109642,1,"FALSE"
817,1,16,109557.5,109572,0,"FALSE"
818,0,15,109558.5,109763,0,"FALSE"
819,0,23,113493,113493,1,"FALSE"
1,5,1,84205,84394,0,"TRUE"
3,6,7,84679,84833,1,"FALSE"
4,11,10,84698.3333333333,85678,0,"TRUE"
5,5,18,86382,86382,1,"FALSE"
8,11,8,84916,85151,1,"TRUE"
10,8,20,87039,87039,1,"FALSE"
13,10,3,84544.6666666667,84882,0,"TRUE"
17,10,11,85182.5,85556,0,"FALSE"
18,12,2,84353.3333333333,84672,0,"FALSE"
20,5,6,84833.3333333333,85011,1,"FALSE"
30,21,5,84839,85302,1,"FALSE"
37,13,23,87629,87629,0,"FALSE"
39,7,22,87441,87441,1,"FALSE"
155,3,9,85036.3333333333,85317,1,"FALSE"
808,2,19,86887,86887,1,"FALSE"
811,2,14,85088.5,85135,1,"FALSE"
813,1,12,84961.5,85103,1,"FALSE"
814,1,4,84508,84875,1,"FALSE"
815,1,13,85100.5,85300,1,"TRUE"
816,1,16,85621,85834,1,"FALSE"
817,1,15,85520,85728,1,"FALSE"
818,0,17,85545,85649,1,"FALSE"
819,0,21,87073,87073,1,"FALSE"
1,5,1,107104,108285,0,"FALSE"
3,6,10,108703,109463,0,"TRUE"
4,11,5,108058,109391,0,"TRUE"
5,5,20,111137,111137,1,"FALSE"
8,11,12,108215,108261,0,"FALSE"
10,8,21,111370,111370,1,"FALSE"
13,10,13,109055.5,109767,0,"FALSE"
17,10,7,107901.666666667,108717,0,"FALSE"
18,12,4,107993.666666667,109381,0,"TRUE"
20,5,3,107312,108240,0,"TRUE"
30,21,9,108684.5,109546,0,"FALSE"
37,13,24,113355,113355,0,"FALSE"
39,7,23,112372,112372,0,"FALSE"
154,3,8,107668.333333333,107788,0,"FALSE"
155,3,18,109933,109933,1,"FALSE"
807,2,11,108761,109547,0,"FALSE"
808,2,19,110846,110846,1,"FALSE"
811,2,17,109809,109809,1,"FALSE"
813,1,2,107966.666666667,109494,0,"FALSE"
814,1,6,107645.333333333,108028,0,"TRUE"
815,1,14,108780,109055,0,"FALSE"
817,1,15,108898.5,109023,0,"FALSE"
818,0,16,109206.5,109564,0,"FALSE"
819,0,22,111762,111762,1,"FALSE"
1,5,9,92503,93061,0,"TRUE"
3,6,15,92820,93015,1,"FALSE"
4,11,7,92135.3333333333,92459,1,"FALSE"
5,5,19,94657,94657,1,"FALSE"
8,11,8,92085,92221,1,"FALSE"
10,8,20,95213,95213,1,"FALSE"
13,10,11,92619.5,92946,1,"TRUE"
17,10,2,91997,92951,0,"FALSE"
18,12,3,92046.3333333333,93077,1,"TRUE"
20,5,1,91649.3333333333,92608,0,"TRUE"
30,21,13,92909,93349,1,"FALSE"
37,13,21,95385,95385,1,"FALSE"
39,7,24,96734,96734,0,"FALSE"
154,3,5,91971.6666666667,92029,1,"FALSE"
155,3,4,91876,92042,1,"TRUE"
807,2,10,92550,92828,1,"FALSE"
808,2,23,95432,95432,1,"FALSE"
811,2,18,93405,93405,1,"FALSE"
813,1,14,92673,92834,1,"FALSE"
814,1,12,92612.5,92898,1,"FALSE"
815,1,6,92112.6666666667,92169,1,"FALSE"
817,1,16,93006.5,93059,1,"FALSE"
818,0,17,93369,93370,1,"FALSE"
819,0,22,95429,95429,1,"FALSE"
1,5,3,98216.3333333333,99180,0,"FALSE"
3,6,9,98592.3333333333,98999,0,"FALSE"
4,11,4,98221.6666666667,99144,0,"TRUE"
5,5,20,100333,100333,1,"FALSE"
8,11,5,98246.3333333333,98887,0,"TRUE"
10,8,22,101371,101371,1,"FALSE"
13,10,6,98358,98937,0,"TRUE"
17,10,1,97953,98397,0,"TRUE"
18,12,11,98528,98615,0,"FALSE"
20,5,2,97763.6666666667,98208,0,"TRUE"
30,21,10,98585.6666666667,98808,0,"FALSE"
37,13,23,102881,102881,1,"FALSE"
154,3,7,98357.3333333333,98863,0,"FALSE"
155,3,13,98656.5,98719,0,"FALSE"
807,2,8,98558.3333333333,98981,0,"FALSE"
808,2,19,100207,100207,1,"FALSE"
811,2,18,99443,99443,1,"FALSE"
813,1,15,98874.5,99024,0,"FALSE"
814,1,14,98792.5,98942,0,"FALSE"
815,1,12,98545,98630,0,"FALSE"
817,1,16,98934,99084,1,"FALSE"
818,0,17,99042,99340,1,"FALSE"
819,0,21,101317,101317,1,"FALSE"
1,5,3,85958.6666666667,86516,0,"TRUE"
3,6,10,86217,86458,0,"FALSE"
4,11,5,86145.3333333333,86829,0,"TRUE"
5,5,20,89500,89500,0,"FALSE"
8,11,7,86359,86740,0,"FALSE"
10,8,21,89613,89613,0,"FALSE"
13,10,6,86302.3333333333,86939,0,"FALSE"
17,10,2,85893.6666666667,86744,0,"TRUE"
18,12,4,85896.6666666667,86564,0,"TRUE"
20,5,1,85701.6666666667,86387,0,"TRUE"
30,21,14,87028,87482,0,"FALSE"
37,13,22,90592,90592,0,"FALSE"
39,7,23,90593,90593,0,"FALSE"
154,3,11,86516.5,86897,0,"FALSE"
155,3,17,87368,87517,0,"FALSE"
807,2,12,86713,87185,0,"FALSE"
808,2,19,88756,88756,0,"FALSE"
811,2,13,86591,86851,0,"FALSE"
813,1,9,86248,86713,0,"FALSE"
814,1,16,87225.5,87462,0,"FALSE"
815,1,8,86538.3333333333,87179,0,"FALSE"
817,1,15,86891.5,87006,0,"FALSE"
818,0,18,87525,87525,0,"FALSE"
819,0,24,90662,90662,0,"FALSE"
1,5,1,101009.333333333,101497,0,"FALSE"
3,6,8,101742.333333333,101926,1,"FALSE"
4,11,7,101678.333333333,101939,1,"TRUE"
5,5,19,104956,104956,1,"FALSE"
8,11,5,101671.333333333,102222,1,"TRUE"
10,8,22,105426,105426,1,"FALSE"
13,10,9,101847.666666667,101974,1,"FALSE"
17,10,2,101396,101933,0,"FALSE"
18,12,6,101835,102342,1,"TRUE"
20,5,3,101581.333333333,102160,1,"TRUE"
30,21,14,102512,102735,1,"FALSE"
37,13,23,105766,105766,1,"FALSE"
39,7,24,106382,106382,1,"FALSE"
154,3,10,101814.666666667,102046,1,"FALSE"
155,3,16,103094,103582,1,"FALSE"
807,2,11,102299,102579,1,"FALSE"
808,2,21,105151,105151,1,"FALSE"
811,2,15,102814,103298,1,"FALSE"
813,1,4,101704.666666667,101981,1,"TRUE"
814,1,13,102395,102572,1,"FALSE"
815,1,12,102354,102624,1,"FALSE"
817,1,17,103022.5,103280,1,"FALSE"
818,0,18,104058,104058,1,"FALSE"
819,0,20,105089,105089,1,"FALSE"
1,5,2,96539.6666666667,97058,0,"TRUE"
3,6,17,98681.5,98862,0,"FALSE"
4,11,9,97463.6666666667,97968,1,"TRUE"
5,5,22,101166,101166,0,"FALSE"
8,11,5,97387.6666666667,98051,1,"FALSE"
10,8,19,100056,100056,0,"FALSE"
13,10,7,97051,97667,1,"TRUE"
17,10,3,96562.3333333333,97215,0,"FALSE"
18,12,12,97590.5,97616,0,"TRUE"
20,5,1,96003.6666666667,96558,0,"TRUE"
30,21,6,97274.3333333333,97927,1,"FALSE"
37,13,23,102011,102011,0,"FALSE"
39,7,24,102740,102740,0,"FALSE"
154,3,4,96993,97486,1,"FALSE"
155,3,16,98427.5,98437,0,"FALSE"
807,2,8,97321,97756,1,"FALSE"
808,2,21,100809,100809,0,"FALSE"
811,2,11,97562,97604,1,"FALSE"
813,1,10,97463.3333333333,97842,1,"FALSE"
814,1,13,97884.5,98104,0,"FALSE"
815,1,15,98353,98500,0,"FALSE"
